time_signature,track_popularity,speechiness,danceability,playlist_name,duration_ms,energy,playlist_genre,playlist_subgenre,mode,track_album_release_date,id,instrumentalness,valence,key,tempo,loudness,acousticness,liveness,track_album_name
4,27,0.0363,0.117,Ambient Chill,138000,0.00375,ambient,chill,1,11/1/2024,3NnOISTgydjYvBvV49JVXx,0.884,0.0581,9,65.669,-40.669,0.992,0.0778,Subdued
4,61,0.0671,0.172,Ambient Chill,195466,0.000237,ambient,chill,1,5/10/2024,3ICePNxRuTz1ufDJC7cq08,0.967,0.0383,0,73.664,-44.525,0.973,0.11,Reconcile
3,52,0.0371,0.159,Ambient Chill,138750,0.0294,ambient,chill,1,7/4/2024,67w1r47H4szGAGCbFOHnGr,0.921,0.0311,4,136.585,-33.472,0.855,0.11,Noctis
3,46,0.0411,0.136,Ambient Chill,148542,0.00403,ambient,chill,1,9/1/2024,3XEHb3M4yb6CXyXfakxsyC,0.529,0.0835,5,142.112,-37.261,0.951,0.109,Golden Light
3,63,0.0449,0.171,Ambient Chill,154000,0.00817,ambient,chill,1,7/8/2024,14k8ejDpD3MNTzpYhUjKTN,0.855,0.0355,0,67.449,-35.99,0.99,0.0859,Echoes Divided
4,60,0.0552,0.151,Ambient Chill,175720,0.00081,ambient,chill,1,7/7/2024,2haUT5yGg6OK1D1GU87JlO,0.941,0.0389,6,134.584,-36.747,0.94,0.112,Aurora
4,45,0.0449,0.151,Ambient Chill,133250,0.0233,ambient,chill,1,7/7/2024,3B4AAJ9SGCAJ9tANwAKSZ6,0.946,0.0321,4,137.355,-34.52,0.942,0.107,Just Breath
3,45,0.0342,0.22,Ambient Chill,134535,0.0808,ambient,chill,1,5/31/2024,5j0mqk4wJI0HClQOAFWqsE,0.706,0.0345,9,61.999,-24.81,0.896,0.12,Chimenarius
4,66,0.0561,0.14,Ambient Chill,161957,0.0014,ambient,chill,1,5/31/2024,2oRPG3rScsUtAwJ5W0Ij6m,0.965,0.112,5,140.078,-41.294,0.98,0.111,Somniantes
4,62,0.0446,0.148,Ambient Chill,146400,0.00898,ambient,chill,1,5/31/2024,1NBoFhYZy1gugrVWBpvV0B,0.91,0.0632,7,137.553,-39.959,0.86,0.104,Nightscape
3,45,0.0383,0.173,Ambient Chill,183899,0.00322,ambient,chill,1,3/22/2024,0ZUnUqTwUa985VvMYVAU0P,0.808,0.0345,9,69.321,-44.129,0.938,0.0938,Moments
1,44,0.0409,0.14,Ambient Chill,162430,0.00379,ambient,chill,1,5/31/2024,2M4mwRgcBVviiT4jeSaecT,0.972,0.192,7,140.649,-38.183,0.958,0.113,Everbloom
4,44,0.0434,0.127,Ambient Chill,228000,0.0557,ambient,chill,1,5/17/2024,1OVUdRhh2HebvcNyzOYNwO,0.819,0.0644,2,71.766,-30.658,0.984,0.103,Yoga
4,44,0.0478,0.0913,Ambient Chill,191571,0.0173,ambient,chill,1,5/10/2024,4wWeuf4lp3yFxPwIvOqy42,0.845,0.039,0,77.551,-41.648,0.811,0.0999,Torpor Voices
4,61,0.0987,0.124,Ambient Chill,186388,0.000202,ambient,chill,1,1/19/2024,15TwhLj4nBzXJ6LNkkMrF2,0.972,0.0346,0,71.599,-43.713,0.97,0.11,Foundation
5,45,0.0559,0.135,Ambient Chill,180923,0.000546,ambient,chill,1,9/27/2024,4OgLtqCE1dMYnEdcgZ0ZSS,0.97,0.0487,3,141.408,-43.098,0.972,0.0908,Timeless
5,44,0.0618,0.0589,Ambient Chill,171750,0.000642,ambient,chill,1,8/24/2023,6kL9qu9SsGGp8DUIT52j3n,0.943,0.424,10,71.7,-38.447,0.961,0.114,Rosy
3,46,0.0544,0.146,Ambient Chill,216000,0.00145,ambient,chill,1,8/14/2023,6SxP1Dvkot5ft3HP5rVUIA,0.96,0.0393,2,137.261,-41.989,0.974,0.155,Moonlight Cicadas
3,52,0.0411,0.15,Ambient Chill,178000,0.00207,ambient,chill,1,4/29/2023,5X5nxaIGTBD83D93pqAjcr,0.853,0.149,2,71.505,-45.66,0.993,0.117,Mahabharata
4,44,0.039,0.161,Ambient Chill,159685,0.01,ambient,chill,1,4/26/2024,6aBfyMJWmr1N2hjARg8Bp4,0.914,0.038,1,73.055,-38.885,0.948,0.0999,Rapids
5,66,0.0414,0.143,Ambient Chill,161355,0.00641,ambient,chill,1,4/26/2024,3uZ4KyVZwwnfAt3IGhS3c0,0.939,0.0539,5,68.298,-39.151,0.969,0.102,Turtle tear
3,44,0.0328,0.195,Ambient Chill,127972,0.021,ambient,chill,1,7/9/2024,2RE57iFY7fJ4xLoTx7V2rC,0.831,0.145,8,71.371,-33.002,0.978,0.106,Radiance
3,49,0.0445,0.175,Ambient Chill,156664,0.00167,ambient,chill,1,4/26/2024,48E9vNhkFZTSiTpbeEcq8T,0.949,0.0367,1,67.628,-40.472,0.99,0.108,Connection
4,43,0.0489,0.14,Ambient Chill,170082,0.0037,ambient,chill,1,4/26/2024,5v18Tp6CsKglJO83kyLRJB,0.93,0.141,1,140.566,-37.4,0.838,0.112,Ascension
5,43,0.0378,0.189,Ambient Chill,178000,0.00645,ambient,chill,1,5/31/2024,2OP0LH6XsVHHViytoyNtQ0,0.833,0.0487,6,74.189,-32.299,0.967,0.112,Aftermoon Nap
3,44,0.0419,0.19,Ambient Chill,140333,0.003,ambient,chill,1,7/9/2024,6lk7e0kzmHfMt1cIciJ2D6,0.845,0.0588,0,66.701,-42.687,0.987,0.111,Gentle Insight
3,62,0.0559,0.144,Ambient Chill,168000,0.0024,ambient,chill,1,4/26/2024,2I2Ain5zP8wFvBBQHaMfnO,0.971,0.221,10,137.633,-36.669,0.829,0.116,In Vain
4,48,0.0456,0.145,Ambient Chill,174000,0.00389,ambient,chill,1,4/26/2024,3ZHCgX2hgEXBWGDYu4NU1W,0.953,0.0407,7,138.54,-40.458,0.977,0.121,Hyperbola
1,47,0.0436,0.0727,Ambient Chill,256388,0.00311,ambient,chill,1,4/26/2024,2lRlv6866bap5dTst95GoN,0.954,0.0374,3,76.933,-43.06,0.944,0.109,Sogniare
4,43,0.0523,0.0959,Ambient Chill,205026,0.00223,ambient,chill,1,9/12/2023,0CSMEI3zYa4Jued0MkyNcz,0.808,0.0389,11,62.672,-37.874,0.964,0.124,Evolving
3,43,0.0387,0.153,Ambient Chill,159000,0.00991,ambient,chill,1,2/2/2024,4UxVwYIO8HiIK2mk01jLub,0.917,0.0387,6,141.278,-37.631,0.977,0.118,Favaloro
3,43,0.0443,0.0703,Ambient Chill,173333,0.00911,ambient,chill,1,9/29/2023,16d6iAPkHT69gtd9dksGuz,0.958,0.0742,6,76.362,-36.483,0.961,0.111,Nebbia
5,55,0.0452,0.148,Yoga & Meditation,158500,0.00204,wellness,yoga,1,6/14/2024,0htFs1gMdUkSo6Z81CCaJ7,0.803,0.117,2,136.698,-34.403,0.986,0.108,Millenia
4,55,0.048,0.146,Yoga & Meditation,164413,0.00257,wellness,yoga,1,6/14/2024,3XhgsM5P391eg3PUVRBSGb,0.965,0.0358,8,138.171,-42.115,0.975,0.108,Tauri Verme
4,54,0.046,0.17,Yoga & Meditation,179562,0.00722,wellness,yoga,1,5/17/2024,6QQ5FWFNaFutL0fvJTL5DB,0.879,0.0372,6,125.772,-39.846,0.952,0.108,Quiescent State
3,57,0.0425,0.0932,Yoga & Meditation,158782,0.00398,wellness,yoga,1,2/6/2023,6cb2ZbtBESjuwhKawvm9qg,0.831,0.124,0,85.993,-37.295,0.987,0.105,Heima
4,61,0.0414,0.147,Yoga & Meditation,149792,0.00736,wellness,yoga,1,10/4/2024,1HfNNI811ZFISNkSV35niH,0.899,0.0399,2,139.362,-35.267,0.961,0.115,Cometus
4,60,0.0464,0.234,Yoga & Meditation,175792,0.0121,wellness,yoga,1,1/15/2022,1eWEJ1JVoyt0nozyAoUPZW,0.785,0.185,1,71.632,-34.604,0.991,0.11,Aura
4,49,0.0389,0.178,Yoga & Meditation,138000,0.0198,wellness,yoga,1,6/14/2024,76o7AbUu5f5sM06b4g18OP,0.963,0.0395,11,66.825,-37.017,0.921,0.106,Beyond Sleep
4,55,0.038,0.151,Yoga & Meditation,183000,0.0285,wellness,yoga,0,2/17/2022,5AE2Q5ecdUUPxjNbIknTNW,0.916,0.0871,11,73.187,-30.539,0.96,0.12,Huzurlu
5,58,0.0528,0.154,Yoga & Meditation,187333,0.00214,wellness,yoga,1,7/2/2023,4a20vranOH3ic2txQ463jc,0.973,0.037,5,131.992,-41.74,0.931,0.108,In Dreams
3,54,0.0455,0.151,Yoga & Meditation,202000,0.00131,wellness,yoga,1,8/16/2023,14lFQ2ennhUQyDvS7LIxB8,0.949,0.0501,2,136.573,-46.911,0.97,0.104,One Drope On World
5,49,0.0363,0.179,Yoga & Meditation,165417,0.00913,wellness,yoga,1,10/18/2024,4rBXXAmg7w41IN64wvBcvM,0.901,0.0618,7,71.341,-38.302,0.964,0.108,Imaginations
4,53,0.0608,0.181,Yoga & Meditation,161250,0.000323,wellness,yoga,1,11/3/2023,6hdh7SrQIAckKv5hvGSI3L,0.972,0.0335,1,73.109,-38.693,0.881,0.109,Pembebasan
4,50,0.0344,0.166,Yoga & Meditation,173189,0.00555,wellness,yoga,1,9/13/2024,4FPF6KASKzwYP3XRjXm0jF,0.71,0.0747,11,68.571,-38.28,0.994,0.0906,Cosmic Enlightenment
1,58,0.0467,0.135,Yoga & Meditation,152250,0.00489,wellness,yoga,1,2/5/2024,3uvYdddUFjnlW9ONU4k4eD,0.873,0.089,5,143.452,-37.921,0.976,0.0842,Shaded Cosmos
3,52,0.0383,0.0764,Yoga & Meditation,138000,0.00151,wellness,yoga,1,10/13/2023,4NdxzUIuzsbbcWg0FgAFuO,0.922,0.0891,8,173.15,-36.955,0.975,0.106,Pelagos
3,58,0.0456,0.151,Yoga & Meditation,173000,0.00251,wellness,yoga,1,1/19/2024,7bgTGa2DeDTFX8yIbjhl2s,0.967,0.0546,6,136.472,-40.069,0.977,0.111,Omegagigia
4,66,0.0656,0.182,Yoga & Meditation,150500,0.00838,wellness,yoga,1,7/21/2024,1d0sc4npZeCAxX4YRuaCNG,0.785,0.0327,0,67.955,-34.11,0.993,0.15,Come Wander
3,51,0.0505,0.166,Yoga & Meditation,154800,0.00116,wellness,yoga,1,3/29/2024,4FWPL5W5UKBuYMMRPVNWC1,0.972,0.0332,5,69.044,-42.865,0.953,0.111,Nom Mind
3,51,0.0412,0.142,Yoga & Meditation,161230,0.00308,wellness,yoga,1,4/12/2024,7cHIf0anY63vOeXMtzmqVG,0.965,0.072,8,139.117,-37.775,0.939,0.112,Nightbreak
4,49,0.047,0.143,Yoga & Meditation,149283,0.00122,wellness,yoga,1,10/11/2024,3quLPTvP34Ob4aklp5oKRZ,0.961,0.163,2,139.652,-36.993,0.968,0.113,Equinox
3,51,0.0544,0.145,Yoga & Meditation,164250,0.00143,wellness,yoga,1,8/25/2024,3njM9rpLOm07HHfVpIFb7K,0.972,0.0336,1,137.138,-35.782,0.914,0.11,Endlessly
3,50,0.0431,0.137,Yoga & Meditation,177000,0.00218,wellness,yoga,1,3/29/2024,4WU2fTBAX3JkayltzAC55D,0.931,0.0377,0,68.426,-40.358,0.991,0.115,Luminescent
4,51,0.049,0.144,Yoga & Meditation,177600,0.00235,wellness,yoga,1,8/16/2024,4WyBGcjHglkZUlOWi475cO,0.898,0.146,8,138.192,-34.679,0.912,0.116,Solituda
3,49,0.0465,0.143,Yoga & Meditation,189103,0.00203,wellness,yoga,1,6/14/2024,5oKVPdVRznGeBxtaH4yyEw,0.967,0.0397,0,138.376,-33.389,0.882,0.108,The Source
4,52,0.0507,0.0676,Yoga & Meditation,168000,0.0033,wellness,yoga,1,2/9/2024,6MJP8z8GbPYyS69TvlrEL8,0.963,0.0368,7,72.295,-40.803,0.968,0.106,Ephemara
3,66,0.0392,0.217,Yoga & Meditation,150446,0.00897,wellness,yoga,1,6/14/2024,3qBOyYcWluNCMHJU7uO3xi,0.89,0.0379,7,72.358,-37.465,0.973,0.109,Hora Somni
5,48,0.0516,0.204,Yoga & Meditation,178304,0.00124,wellness,yoga,1,4/26/2024,2TCrbllNiGHJFJU5Bgua4V,0.953,0.0738,0,71.562,-38.567,0.987,0.119,Earthly
3,47,0.0515,0.149,Yoga & Meditation,178889,0.00177,wellness,yoga,1,9/20/2024,3ec9xaaV7mYDlki1e7unJS,0.788,0.0316,0,137.129,-38.076,0.97,0.111,Villa Onieva
3,33,0.0493,0.154,Yoga & Meditation,167216,0.00404,wellness,yoga,1,11/1/2024,5xVDZEddHqUI4gLxWfFri0,0.952,0.0389,2,135.785,-41.411,0.972,0.128,Luminescence
5,33,0.0427,0.182,Yoga & Meditation,159521,0.00724,wellness,yoga,0,10/27/2024,2G60IUm1SMnoLHN6kgaZNo,0.813,0.102,4,72.04,-34.524,0.98,0.108,Nejma
4,41,0.047,0.169,Yoga & Meditation,150000,0.00418,wellness,yoga,1,10/28/2024,2ITqkX40AUFSv8TIBWoCQt,0.703,0.0673,0,72.675,-38.049,0.973,0.119,Whispering Tides
3,48,0.0568,0.144,Yoga & Meditation,164000,0.0131,wellness,yoga,1,3/5/2024,1ARm8lUFXYOZthnfob5OZR,0.859,0.0369,2,140.781,-34,0.948,0.109,Beginning
4,47,0.052,0.149,Yoga & Meditation,189396,0.00185,wellness,yoga,1,3/29/2024,39dfa566WWFrWpauUTcyeB,0.948,0.0683,2,136.52,-37.398,0.802,0.105,Quiet Lake
3,49,0.0504,0.138,Yoga & Meditation,179110,0.00175,wellness,yoga,0,3/29/2024,6yBYZ1cSkwQ2Uv51RxFjDC,0.968,0.0388,0,140.224,-41.831,0.946,0.15,Dust
4,47,0.0569,0.142,Yoga & Meditation,170500,0.0146,wellness,yoga,1,3/29/2024,44MJQRHs2cF4a66b8japWK,0.606,0.131,11,141.779,-33.083,0.809,0.112,Orbital
3,47,0.0564,0.166,Yoga & Meditation,160125,0.000824,wellness,yoga,1,3/25/2024,7L1ExUYs6SqaCu5o4G8umc,0.782,0.0323,0,69.856,-42.18,0.991,0.109,Cycle of Emotions
4,46,0.0376,0.188,Yoga & Meditation,151340,0.00948,wellness,yoga,0,3/29/2024,3VvomBh2ZKssj7gDFZF8gI,0.96,0.0738,7,67.237,-37.23,0.971,0.109,Equilibrium
3,46,0.0448,0.143,Yoga & Meditation,144625,0.000438,wellness,yoga,1,11/29/2023,6E2bLDnK8ivZpPg3GHheAX,0.88,0.0418,8,137.949,-39.3,0.985,0.111,Isolate My Soul
4,46,0.0479,0.162,Yoga & Meditation,165000,0.001,wellness,yoga,0,5/3/2024,6ksUKkHQEttsJuqZ0zVr3x,0.969,0.0604,10,128.553,-43.033,0.974,0.112,Split Vision
4,46,0.0455,0.15,Yoga & Meditation,151625,0.0066,wellness,yoga,1,5/3/2024,0HzKdJzGNFyBd4kMuF7JMH,0.902,0.0352,9,137.276,-39.007,0.969,0.104,Amaryllian
4,65,0.0517,0.143,Yoga & Meditation,140750,0.00134,wellness,yoga,1,4/12/2024,3qv6UdZerLnFiGkWBynjGv,0.968,0.0382,2,138.002,-39.304,0.948,0.103,Benevolent
5,46,0.0964,0.144,Yoga & Meditation,172800,0.000251,wellness,yoga,1,4/12/2024,6uSzJ1maVPTAkGS9YdLIQy,0.972,0.0552,9,72.786,-37.623,0.813,0.11,Aspiration
3,45,0.0495,0.183,Yoga & Meditation,164750,0.00106,wellness,yoga,1,4/12/2024,66EH3IBazFrTjGB3wSOpxx,0.74,0.0798,0,137.063,-39.798,0.991,0.111,Pelagus
3,45,0.0525,0.144,Yoga & Meditation,161194,0.00165,wellness,yoga,1,4/12/2024,3PzsiqywMM10T2frPmozQe,0.925,0.0336,6,138.002,-38.522,0.949,0.145,Tempest
5,47,0.0488,0.152,Yoga & Meditation,147083,0.00545,wellness,yoga,1,7/21/2024,7A1uziu96JlZBqgbYnx3VE,0.839,0.0513,11,136.382,-37.562,0.984,0.1,Tranquillo
4,46,0.0384,0.153,Yoga & Meditation,139750,0.00591,wellness,yoga,1,4/12/2024,6hdHn3UvY4TKIXjarrXOOH,0.851,0.0583,11,67.999,-38.108,0.991,0.13,Abloom
3,50,0.0414,0.145,Yoga & Meditation,149356,0.00843,wellness,yoga,1,4/12/2024,5VzPfqAPty6kWuGywackk7,0.834,0.0501,7,139.756,-37.593,0.982,0.148,Bountiful
4,64,0.0473,0.138,Yoga & Meditation,141371,0.00511,wellness,yoga,1,2/7/2024,1NRLFIhFm333fvUE46FSC2,0.972,0.0353,0,142.247,-42.851,0.923,0.106,Let go
3,45,0.0485,0.162,Yoga & Meditation,169500,0.00177,wellness,yoga,1,9/29/2023,5Vab4sH6FYCTPHEZHFlIhQ,0.96,0.0374,0,68.359,-38.093,0.987,0.108,Nattord
5,45,0.0468,0.166,Yoga & Meditation,175000,0.0398,wellness,yoga,1,3/8/2024,0W5UA7hd3hwOUwayBTFlFq,0.974,0.0365,3,126.947,-31.035,0.768,0.1,Cavern
3,45,0.0398,0.198,Yoga & Meditation,166000,0.0117,wellness,yoga,1,9/29/2023,7KuG4E1I7cNDaHo31R8Lzm,0.84,0.0409,2,68.367,-36.387,0.976,0.101,Tidal Energy
4,48,0.044,0.155,Yoga & Meditation,186875,0.00223,wellness,yoga,1,1/19/2024,5IOSHTjNe5zUAGyfcsHcWy,0.888,0.0362,1,134.372,-44.747,0.957,0.136,Driftwood
3,50,0.0659,0.149,Yoga & Meditation,195000,0.00382,wellness,yoga,1,9/22/2023,0k5fYqZwhHGPxMxmLYg6gu,0.967,0.0423,2,136.915,-37.088,0.915,0.109,Placidus
4,47,0.0508,0.148,Yoga & Meditation,186688,0.000522,wellness,yoga,1,7/6/2023,09Y2QXKWb5cTg8GeHNK3L2,0.966,0.0578,2,60.37,-43.592,0.968,0.113,Aligne
4,49,0.0394,0.131,Yoga & Meditation,178804,0.0243,wellness,yoga,1,8/4/2024,1hLocT1ZOLgTPDVtsfLLwU,0.714,0.197,6,69.172,-34.716,0.986,0.0854,Quiet Dreams
4,55,0.0482,0.133,Yoga & Meditation,169426,0.0238,wellness,yoga,1,11/4/2022,78HCy9rFb20PwAJvk9Tv73,0.797,0.0973,5,75.7,-34.081,0.984,0.0968,Spirals
3,46,0.0483,0.156,Yoga & Meditation,186000,0.00183,wellness,yoga,1,8/16/2023,3W2UlaHx93we9YqM1BvjFZ,0.837,0.126,10,133.97,-46.861,0.98,0.114,Droplet of Grace
4,49,0.0383,0.131,Yoga & Meditation,145396,0.00186,wellness,yoga,1,12/9/2022,6AOdCocb5K5qoqtgJJZfbv,0.932,0.0907,8,79.471,-33.002,0.994,0.142,Shelter
3,47,0.0472,0.0632,Yoga & Meditation,167000,0.0039,wellness,yoga,1,6/17/2023,2epHEGzdynPsNt6AXiBnC7,0.822,0.0777,7,63.037,-38.529,0.987,0.124,Faithful
4,50,0.0466,0.214,Yoga & Meditation,141134,0.0039,wellness,yoga,1,9/22/2022,62FsGEI77Ot7VXNcA2ReHz,0.858,0.144,5,134.247,-35.794,0.995,0.0924,Eleni
3,52,0.0425,0.148,Yoga & Meditation,195600,0.00389,wellness,yoga,1,10/5/2021,2ZUsvuyl43t1oqiwGaHMt7,0.829,0.0395,7,138.012,-37.419,0.993,0.108,Innervate
3,45,0.0449,0.132,Yoga & Meditation,187186,0.000931,wellness,yoga,0,11/4/2022,77X5JEYLRwx9G3DCJ3PVsn,0.873,0.183,0,69.504,-35.376,0.978,0.125,Undulating
5,44,0.0743,0.147,Yoga & Meditation,216000,0.017,wellness,yoga,1,9/5/2024,30UGQxzuYRKOziYOLFbYUY,0.942,0.155,3,69.119,-30.996,0.995,0.11,"Floating, Flying"
3,47,0.0523,0.139,Yoga & Meditation,192000,0.000998,wellness,yoga,1,6/17/2023,09uALXIXXbw9TV31XtuMvk,0.888,0.108,2,140.753,-48.069,0.958,0.111,Call Of Nature
5,44,0.0516,0.133,Yoga & Meditation,181000,0.00187,wellness,yoga,1,6/19/2024,2SOtrZCAuoNn2FvF6Skq6a,0.926,0.038,0,67.35,-44.115,0.993,0.111,Listen
1,47,0.042,0.152,Yoga & Meditation,202347,0.0155,wellness,yoga,0,1/20/2023,2UfRc5564aGiVmeefaeOAg,0.969,0.0891,3,135.482,-37.541,0.841,0.107,Dancing Thoughts
3,43,0.0469,0.193,Yoga & Meditation,199968,0.00024,wellness,yoga,1,4/26/2024,0Ofa1VBQNy5iV9LyyX0iw1,0.968,0.0779,3,68.518,-37.46,0.77,0.109,Intergalactico
3,49,0.0444,0.193,Yoga & Meditation,159196,0.131,wellness,yoga,1,1/6/2022,4Z0o3Ye8znaAPUyfVmLSE5,0.91,0.0379,3,76.125,-25.534,0.979,0.106,Paisible
4,48,0.0443,0.137,Yoga & Meditation,205071,0.00159,wellness,yoga,1,4/6/2023,5A0kxibkbR8Wzgv07eyGtu,0.967,0.0355,9,142.127,-38.056,0.981,0.122,Soundbed
5,48,0.0497,0.158,Yoga & Meditation,146000,0.00178,wellness,yoga,1,7/7/2023,364Yxnly3Q1XvxWZRwFtS1,0.881,0.0378,1,136.305,-39.647,0.995,0.11,Spectral Vibrations
4,44,0.0419,0.27,Yoga & Meditation,136963,0.00718,wellness,yoga,1,10/14/2022,0YqMuFuT9EWKMFQnZeDlYL,0.918,0.197,3,74.412,-19.105,0.97,0.113,Natural Beauty
4,47,0.0414,0.0654,Yoga & Meditation,175500,0.00109,wellness,yoga,1,1/28/2023,4x6vhZrC3BNxMtYYb0xa7z,0.831,0.125,9,70.223,-46.556,0.991,0.0981,Story Teller
3,43,0.0425,0.182,Yoga & Meditation,178500,0.00759,wellness,yoga,1,3/29/2024,4HJdSjBogB3I06ObjTQ0MS,0.95,0.0338,0,73.841,-37.935,0.932,0.0918,Calming Eternity
4,62,0.0414,0.175,Yoga & Meditation,179294,0.00184,wellness,yoga,1,6/22/2023,569aPavFjL3WvPwZepX67d,0.956,0.147,10,73.583,-41.3,0.994,0.0989,Mosaic
3,44,0.0506,0.15,Yoga & Meditation,170855,0.00229,wellness,yoga,1,8/18/2023,6S5TAvYjNKzaVI5KR6DomW,0.919,0.113,10,68.712,-40.456,0.985,0.0869,Muse
3,47,0.0395,0.195,Yoga & Meditation,182390,0.00514,wellness,yoga,1,8/11/2023,0F6iu3jm5bJpTsyDKSaE4a,0.917,0.0944,3,67.551,-38.693,0.965,0.106,We Belong Here
4,45,0.0422,0.208,Yoga & Meditation,191000,0.00125,wellness,yoga,1,1/28/2023,3O7hQIsAayZMcQk8huRP8R,0.843,0.112,0,72.004,-47.067,0.991,0.104,Poets Of India
5,45,0.0438,0.137,Yoga & Meditation,151071,0.00203,wellness,yoga,1,8/10/2023,4jS79eUku1DjatFHoM06Xd,0.965,0.0968,9,141.008,-40.371,0.904,0.104,Sanyog
3,48,0.0646,0.158,Yoga & Meditation,238038,0.0058,wellness,yoga,1,7/7/2023,59RgVD5OaEP23JhlmmMyiF,0.94,0.0329,1,109.481,-36.471,0.952,0.11,Serenade
3,47,0.048,0.1,Yoga & Meditation,179331,0.0123,wellness,yoga,1,2/23/2024,15xJU9AwlLlAwkcONJKVA2,0.937,0.0379,2,89.764,-31.38,0.848,0.108,Aurora's Embrace
4,52,0.0384,0.32,Epic Film Scores,151408,0.428,classical,cinematic,0,5/3/2010,1gjUBLiGk3MdFksH3aRMax,0.944,0.0382,3,119.985,-12.204,0.00559,0.11,Invincible
4,39,0.0297,0.508,Epic Film Scores,258871,0.623,classical,cinematic,0,7/29/2019,1aQtqFfLUM70KDwcXzKCLO,0.913,0.179,9,124.006,-10.908,0.0773,0.108,Welcome To My Battlegrounds (Original)
3,37,0.041,0.409,Epic Film Scores,112245,0.718,classical,cinematic,1,3/23/2012,12kEjVpMMNtjsBrpMCckcz,0.82,0.419,7,140.001,-8.525,0.574,0.0727,Chronicles
3,34,0.0375,0.153,Epic Film Scores,168256,0.375,classical,cinematic,1,9/22/2017,5GZAPSX6hdoURY23tBNjqB,0.567,0.0785,1,104.682,-12.276,0.0229,0.0849,Live as Lions
3,41,0.0526,0.341,Epic Film Scores,184747,0.542,classical,cinematic,1,2/2/2010,1j9hygHMlSWI9PlopV0uqI,0.956,0.0635,2,110.097,-8.361,0.0794,0.137,Makara
4,31,0.0857,0.0762,Epic Film Scores,146688,0.742,classical,cinematic,0,8/1/2017,68KlqwpbXI56VHY3jAN06q,0.895,0.0625,0,62.192,-7.642,0.0079,0.133,The Machination (ROGUE MIX) - Single
4,46,0.0413,0.262,Epic Film Scores,201973,0.54,classical,cinematic,0,3/6/2012,0EBl6YOS1XWsuCi3cXp8JS,0.894,0.0506,4,80.204,-10.787,0.877,0.112,Transformers Prime (Music from the Animated Series)
4,39,0.0624,0.161,Epic Film Scores,194709,0.488,classical,cinematic,0,8/17/2018,4B2DCWTuhLUtHnKHeaFRQH,0.912,0.127,4,131.92,-11.351,0.0589,0.0876,Ascendance
4,49,0.0489,0.216,Epic Film Scores,156569,0.861,classical,cinematic,1,9/4/2015,4jIn1jQ7Wm0CHBUpgKv9uG,0.781,0.429,6,117.961,-5.872,0.0082,0.186,Vengeance - ES033
4,31,0.0347,0.317,Epic Film Scores,232325,0.475,classical,cinematic,0,10/24/2014,0kAvWY9HgTHsBmwhSsnucC,0.956,0.079,2,140.035,-10.762,0.729,0.107,Sid Meier's Civilization: Beyond Earth (Original Soundtrack from the Video Game)
4,31,0.0384,0.215,Epic Film Scores,238099,0.572,classical,cinematic,0,6/30/2023,4K9IViilzSmpsnYDQCl2U0,0.732,0.0862,9,89.956,-7.539,0.0036,0.0709,Return of the Viking
3,31,0.0678,0.364,Epic Film Scores,138814,0.682,classical,cinematic,1,3/12/2018,2GnO7tKQPNvl40i4RETLHM,0.894,0.188,2,170.053,-10.618,0.094,0.109,Gates of Heaven 3
4,28,0.0491,0.432,Epic Film Scores,118533,0.738,classical,cinematic,0,2/28/2021,3NtmKsMgyyNiN9BQRqDw1B,0.892,0.271,11,130.118,-9.921,0.000275,0.429,Storm: Superhero Themes
4,30,0.0417,0.303,Epic Film Scores,342858,0.625,classical,cinematic,0,1/6/2016,1nJ5DaBIIdVUQZddQ6ZCr7,0.814,0.12,4,130.007,-10.164,0.171,0.0829,Angel Warrior
4,42,0.0361,0.3,Epic Film Scores,275301,0.522,classical,cinematic,0,12/2/2014,68PiDQalK1uaP8zqrFmSzR,0.0897,0.222,11,140.011,-13.177,0.0473,0.144,Reverie - The Compilation Album
4,31,0.0564,0.36,Epic Film Scores,145080,0.539,classical,cinematic,0,9/25/2021,0gX3vycUAw2L2gnh6zM3vD,0.947,0.199,4,109.769,-13.352,0.812,0.157,Pathfinder: Wrath of the Righteous
4,56,0.0419,0.478,Epic Film Scores,136892,0.906,classical,cinematic,0,9/20/2011,3GJZLvGXaVszYdSBLMtJFX,0.919,0.59,0,140.021,-6.781,0.0962,0.115,Archangel
4,51,0.0563,0.396,Epic Film Scores,234386,0.769,classical,cinematic,0,6/30/2011,0uxK3GiLjigKgceER5mdKl,0.752,0.039,4,128.325,-9.445,0.197,0.112,The Way
4,35,0.0371,0.379,Epic Film Scores,213168,0.519,classical,cinematic,1,3/29/2021,7GCCaq49i5ZK4jM84CUeh7,0.672,0.197,1,94.922,-12.058,0.0463,0.102,Legendary
4,38,0.0323,0.456,Epic Film Scores,250497,0.698,classical,cinematic,0,4/28/2015,0Ib9P2lSlqC6F2xCr5PcOI,0.913,0.577,2,109.95,-8.403,0.236,0.0877,Battlecry
3,27,0.0322,0.43,Epic Film Scores,186122,0.562,classical,cinematic,1,7/20/2022,3BcqlZpm2fnBsCRaqM8dRG,0.949,0.325,0,147.025,-11.001,0.0959,0.117,Son of War
4,32,0.0385,0.223,Epic Film Scores,148605,0.417,classical,cinematic,1,10/8/2013,6jyff5pywoegJ34ZLbPPSW,0.745,0.0873,1,85.823,-10.799,0.329,0.118,Dawning Promises
